code	name
99346	FIDAXOMICIN 200 MG TABLET
58127	POTASSIUM BICARBONATE ORAL
88402	BIOTIN 5 MG TABLET
4505	NALTREXONE 50 MG TABLET
108708	BIOTIN 1 MG CAPSULE
1555	OCTREOTIDE ACETATE 30 MG IM KIT
40080	VIT C-VIT E-COPPER-ZINC OXIDE-LUTEIN 226 MG-200 UNIT-5 MG CAP
345	OCTREOTIDE ACETATE 100 MCG/ML INJECTION SOLUTION
58597	PROCARDIA ORAL
28729	BISMUTH TRIBROM-PETROLATUM,WH 4" X 4" BANDAGE
2738	LAMIVUDINE 100 MG TABLET
86028	NUVIGIL ORAL
214	FLUPHENAZINE 2.5 MG/5 ML ELIXIR
60029	SAW PALMETTO ORAL
48357	ENSURE ORAL
46299	CUBICIN IV
63819	VESICARE ORAL
39273	RAMELTEON 8 MG TAB
78097	SYMBICORT INHL
26538	METHOTREXATE SODIUM 2.5 MG TABLETS IN A DOSE PACK
51330	IFEREX 150 FORTE ORAL
9587	HYDROCORTISONE 2.5 % RECTAL CREAM
19570	RAMIPRIL 1.25 MG CAP
77614	CALCIUM 500 WITH D ORAL
20448	ACARBOSE 25 MG TABLET
94019	VIMOVO ORAL
37149	BIOTIN 1 MG TAB
80973	FENOFIBRATE 120 MG TABLET
15152	TRIAMCINOLONE ACETONIDE 55 MCG/ACTUATION NASAL SPRAY, AEROSOL
42816	BACLOFEN ORAL
87515	SEVELAMER CARBONATE 2.4 GRAM ORAL POWDER PACKET
37244	PEG 400-PROPYLENE GLYCOL (PF) 0.4 %-0.3 % EYE DROPS IN A DROPPERETTE
44111	CALCIUM 600 + D ORAL
40747	ACIPHEX ORAL
80963	FOSPHENYTOIN 500 MG PE/10 ML INJECTION
92482	OMEGA 3-DHA-EPA-FISH OIL 1,000 MG (120 MG-180 MG) CAP
20117	HYDROMORPHONE 1 MG/ML ORAL LIQUID
14718	TERAZOSIN 1 MG TABLET
48286	ENALAPRIL-HYDROCHLOROTHIAZIDE ORAL
42591	AVIANE ORAL
11547	PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLUTION
57740	PILOCARPINE HCL OPHT
11963	NORTRIPTYLINE 75 MG CAPSULE
107111	MEMANTINE 21 MG CAPSULE SPRINKLE,EXTENDED RELEASE 24HR
678	MONTELUKAST 5 MG CHEWABLE TABLET
27447	VALPROIC ACID (BULK) 100 % LIQUID
55040	MYLANTA GAS ORAL
59140	QUETIAPINE ORAL
97183	PRENATAL PLUS (CALCIUM CARBONATE) 27 MG IRON-1 MG TABLET
50079	GERMANIUM ORAL
87504	VITAMIN B COMPLEX 100 COMB#2 ER 100 MG TABLET,EXTENDED RELEASE
300119	ATENOLOL 12.5 MG HALF TABLET
83859	TERIPARATIDE 20 MCG/DOSE (600 MCG/2.4 ML) SUB-Q PEN INJECTOR
6772	ACETAMINOPHEN-CODEINE 300 MG-15 MG TAB
50042	GEODON ORAL
13789	OXYCODONE 5 MG CAPSULE
39522	SALIVA SUBSTITUTION COMBO NO.2 MUCOSAL SOLN
6597	ALBUTEROL SULFATE 4 MG TAB
49099	FERREX 150 FORTE ORAL
73741	TRAVATAN Z OPHT
77209	CLEVER CHOICE VOICE+ TEST STRIPS
61901	TAMSULOSIN ORAL
46270	CRITIC-AID CLEAR TOP
59985	SAM-E ORAL
3494	CEFTRIAXONE 2 GRAM INTRAVENOUS SOLUTION
7901	MORPHINE (PF) 1 MG/ML INJECTION
93652	JEVITY 1.5 CAL ORAL
40830	ACTONEL ORAL
65726	CRYSELLE (28) ORAL
9699	ALBUMIN, HUMAN 25 % IV
39642	CALCIUM CARBONATE-VITAMIN D3 250 MG-125 UNIT TABLET
50265	GLUTAMINE MISC
54915	MULTIVITAMINS WITH MINERALS ORAL
42214	ARTIFICIAL TEAR SOLUTION OPHT
3724	KETOTIFEN 0.025 % EYE DROPS
64158	VITAMIN E (DL, ACETATE) ORAL
37379	NATALIZUMAB 300 MG/15 ML INTRAVENOUS SOLUTION
84471	DOPAMINE IN D5W 400 MG/500 ML (800 MCG/ML) IV
43942	BUSPIRONE ORAL
4952	RIZATRIPTAN 10 MG TAB
53311	LUMIGAN OPHT
36484	TESTOSTERONE 1.25 GRAM/ACTUATION (1%) TRANSDERMAL GEL PUMP
3081	MORPHINE 15 MG CAP
47751	DRISDOL ORAL
13384	FERROUS GLUCONATE 240 MG (27 MG IRON) TABLET
82895	VALPROIC ACID 500 MG CAPSULE,DELAYED RELEASE
97125	LURASIDONE 40 MG TABLET
72722	ONE TOUCH ULTRAMINI KIT
7437	LAMOTRIGINE 25 MG DISPERSIBLE TAB
15932	HYDROCORTISONE 2.5 % TOPICAL CREAM
14035	CAPECITABINE 150 MG TAB
46995	DEXAMETHASONE (BULK) MISC
87377	WOMEN'S DAILY MULTIVITAMIN ORAL
65127	ATOMOXETINE 80 MG CAPSULE
26418	ROSIGLITAZONE 2 MG-METFORMIN 500 MG TABLET
2297	CYANOCOBALAMIN (VIT B-12) 100 MCG TABLET
400078	ACYCLOVIR IVPB
92645	DALFAMPRIDINE ER 10 MG TABLET,EXTENDED RELEASE,12 HR
77714	EX-LAX (SENNOSIDES) ORAL
7022	PHENYTOIN 50 MG CHEWABLE TABLET
61875	TACROLIMUS ORAL
9914	CHLORDIAZEPOXIDE 5 MG CAP
47422	DIOTAME ORAL
45377	CLARITHROMYCIN ORAL
31797	AMLODIPINE-ATORVASTATIN 5 MG-20 MG TAB
107703	PRENATAL 19 (WITH DOCUSATE) 29 MG IRON-1 MG-25 MG TABLET
16625	TELMISARTAN 20 MG TABLET
103852	AMINO ACIDS-PROTEIN HYDROLYSATE 15 GRAM-100 KCAL/30 ML ORAL LIQUID PKT
66022	OMEGA 3-B6-B12-E-FOLIC ACID-FISH OIL 600 MG-20 MG-500 MCG-800 MCG CAP
9996	HYDROCODONE-ACETAMINOPHEN 10 MG-500 MG TABLET
14678	ISRADIPINE 5 MG CAP
8106	FORMOTEROL FUMARATE 12 MCG CAPS WITH INHALATION DEVICE
59684	RISPERDAL CONSTA IM
3672	TRIFLUOPERAZINE 2 MG TAB
38324	ENTECAVIR 1 MG TABLET
1905	TRANDOLAPRIL 4 MG TABLET
12463	ETHAMBUTOL 100 MG TABLET
2826	GLYCOPYRROLATE 0.2 MG/ML INJECTION
1796	CEFUROXIME AXETIL 250 MG TABLET
948	FLUTICASONE 50 MCG/ACTUATION DISK DEVICE FOR INHALATION
74759	ARFORMOTEROL 15 MCG/2 ML NEB SOLUTION
62910	TRIPLE FLEX MOOD & JOINT SAM-E ORAL
82241	NITROGLYCERIN 0.2 % OINTMENT
74837	VITAFOL-OB+DHA 65 MG-1 MG-250 MG ORAL PACK
74393	ETANERCEPT 50 MG/ML (0.98 ML) SUB-Q PEN INJECTOR
93840	MELATONIN 5 MG CAPSULE
42826	BACTRIM ORAL
29084	BENICAR HCT 40 MG-12.5 MG TABLET
4995	TESTOSTERONE CYPIONATE 100 MG/ML INTRAMUSCULAR OIL
40186	LENALIDOMIDE 10 MG CAP
73802	INSULIN NEEDLES (DISPOSABLE) 30 X 1/3"
5032	BETAMETHASONE, AUGMENTED 0.05 % TOPICAL CREAM
85032	LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLN
17990	SODIUM POLYSTYRENE SULFONATE ORAL POWDER
6878	LIDOCAINE 2 % MUCOSAL GEL
65548	PROPRANOLOL (BULK) MISC
110584	ARTIFICIAL TEARS OINTMENT OPHT
80445	THYROID (PORK) 32.5 MG TAB
5491	DISOPYRAMIDE PHOSPHATE 100 MG CAPSULE
49578	FOLBIC ORAL
49182	FIBER ORAL
42634	AZMACORT INHL
58587	PROBIOTIC COMPLEX ORAL
400137	DEXMEDETOMIDINE INFUSION
400629	CEFEPIME 2 G IVPB
47596	DOLOBID ORAL
1879	METOCLOPRAMIDE 5 MG/ML INJECTION
9006	ZILEUTON 600 MG TABLET
28568	TRIAMCINOLONE ACETONIDE-L.S.B. 0.1 % TOPICAL CREAM
10527	CHROMIUM PICOLINATE 200 MCG CAPSULE
75304	SENNA CONCENTRATE ORAL
46548	DAILY MULTIVITAMIN ORAL
46547	DAILY MULTIPLE VITAMINS/IRON ORAL
60280	SEPTRA ORAL
52824	LEVAQUIN ORAL
85530	MILNACIPRAN 50 MG TAB
960	HYDROCODONE 7.5 MG-IBUPROFEN 200 MG TABLET
87655	GUANFACINE ER 2 MG TABLET,EXTENDED RELEASE 24 HR
85182	BUPROPION HBR ER 522 MG 24 HR TAB
86338	AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE 10 MG-160 MG-25 MG TABLET
84846	ARMODAFINIL 150 MG TABLET
5962	BLACK COHOSH 540 MG CAPSULE
54886	MULTIVIT-IRON-MIN-PROTEIN SUPP ORAL
329	OLSALAZINE 250 MG CAPSULE
13894	CALCIUM POLYCARBOPHIL 625 MG TABLET
17524	CALCITRIOL 1 MCG/ML ORAL SOLUTION
58986	PULMICORT INHL
76797	OLANZAPINE-FLUOXETINE 3 MG-25 MG CAP
64879	ZYPREXA ORAL
14748	LACTASE 3,000 UNIT TABLET
10500	BENZOCAINE 15 MG LOZENGES
38254	DESLORATADINE-PSEUDOEPHEDRINE ER 5 MG-240 MG TABLET,EXT.RELEASE 24H MP
73607	EXCEDRIN EXTRA STRENGTH ORAL
11695	PROCHLORPERAZINE 25 MG RECTAL SUPPOSITORY
6926	FILGRASTIM 300 MCG/ML INJECTION
103339	LANCETS 30 GAUGE
65658	SODIUM CHLORIDE 0.9 % NASAL SPRAY AEROSOL
3882	MEDROXYPROGESTERONE 2.5 MG TAB
107526	NORETHINDRONE 1 MG&E. ESTRADIOL 20 MCG (24)-IRON 75 MG (4) CHEW TABLET
91906	FOLATE #5-IRON-C-CA THRE-PS DHA-VIT B#14 8.73 MG-1.5 MG IRON-40 MG CAP
8959	FLUTICASONE 0.005 % TOPICAL OINTMENT
400901	IMIPENEM-CILASTATIN 750 MG IVPB
89230	UROCIT-K 15 ORAL
10682	TRIENTINE 250 MG CAPSULE
54683	MONOPRIL ORAL
75737	ERTAPENEM 1 GRAM IV SOLUTION
24093	HYDROCORTISONE 1 % RECTAL CREAM
10265	TESTOSTERONE 5 MG/24 HR TRANSDERM 24 HR PATCH
46137	COSAMIN DS ORAL
93889	PITAVASTATIN 1 MG TABLET
87886	NPH INSULIN HUMAN RECOMB SUBQ
12692	NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS
3683	FOLIC ACID-VIT B6-VIT B12 2.2 MG-25 MG-0.5 MG TABLET
34676	CINACALCET 90 MG TABLET
38921	MOMETASONE 220 MCG (60 DOSES) BREATH ACTIVATED POWDER INHALER
8469	BETA CAROTENE 30 MG CAP
99522	H2Q COQ10 ORAL
45284	CIALIS ORAL
92593	VANCOMYCIN 750 MG/150 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS
31650	POTASSIUM CHLORIDE 2.5 MEQ TABLET
53492	MAGNESIUM OXIDE ORAL
401042	VEDOLIZUMAB INFUSION
11063	CALCIUM CARBONATE 650 MG CALCIUM (1,625 MG) TABLET
9567	ZINC SULFATE 220 MG TABLET
84641	MESALAMINE ER 0.375 GRAM 24 HR CAP
11910	BELLADONNA ALKALOIDS-OPIUM 16.2 MG-30 MG RECTAL SUPPOSITORY
62805	TRIAMTERENE-HYDROCHLOROTHIAZID ORAL
100592	MELATONIN 10 MG TABLET
45664	COENZYME Q10-MVI-LUT-K.GINSENG ORAL
12331	NAPROXEN SODIUM 550 MG TABLET
64709	ZIAC ORAL
16225	ZINC 50 MG TABLET
14861	GLUCAGON (HUMAN RECOMBINANT) 1 MG SOLUTION FOR INJECTION
76121	MAGNESIUM SULFATE IN 0.9 % SOD.CHLORIDE 1 GRAM/50 ML IV
112771	COLCHICINE 0.6 MG CAPSULE
15508	CHLORDIAZEPOXIDE 10 MG CAP
28594	IMATINIB 400 MG TAB
54075	METANX ORAL
23853	FOOD SUPPLEMENT, LACTOSE-FREE ORAL LIQUID
10466	HYDROCORTISONE 100 MG SOLUTION FOR INJECTION
81374	PRISTIQ ORAL
64236	VIVARIN ORAL
99035	COMPLETE PRENATAL ORAL
43472	BIOTENE MM
92591	VANCOMYCIN 1.25 GRAM/150 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS
400455	ESOMEPRAZOLE 40 MG IVPB
102088	VITAMIN D2 ORAL
19927	ALUMINUM-MAG HYDROXIDE-SIMETHICONE 400 MG-400 MG-40 MG/5 ML ORAL SUSP
12889	PRENATAL VIT-IRON FUMARATE-FA 28 MG-0.8 MG TABLET
15999	ETODOLAC 400 MG TABLET
54682	MONOPRIL HCT ORAL
90807	TURMERIC ROOT EXTRACT ORAL
42594	AVODART ORAL
58754	PROPRANOLOL ORAL
48721	EVISTA ORAL
427	CALCIUM 600 MG CAPSULE
80547	ETRAVIRINE 100 MG TAB
11170	VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML SYRUP
1063	CROMOLYN 100 MG/5 ML ORAL SOLUTION
58793	PROSTATE ORAL
36086	TINIDAZOLE 500 MG TAB
46260	CREON 10 ORAL
20481	TESTOSTERONE 1 % (50 MG/5 GRAM) TRANSDERMAL GEL PACKET
73112	DARBEPOETIN ALFA IN POLYSORBATE 25 MCG/ML INJECTION
90966	BLUEBERRY FLAVOR MISC
77076	MAGNESIUM OXIDE 500 MG CAPSULE
20632	OLANZAPINE 5 MG DISINTEGRATING TABLET
12627	VALERIAN 400 MG CAPSULE
28093	CLONAZEPAM 0.125 MG DISINTEGRATING TABLET
40257	TRAMADOL ER 200 MG TABLET,EXTENDED RELEASE 24 HR
72347	INSULIN PUMP CARTRIDGE SUBQ
59417	RENAGEL ORAL
40167	ABATACEPT (WITH MALTOSE) 250 MG INTRAVENOUS SOLUTION
103304	CALCIUM CARBONATE-VITAMIN D3 600 MG (1,500 MG)-800 UNIT TABLET
42786	BACID ORAL
17805	SCOPOLAMINE 1.5 MG 72 HR TRANSDERM PATCH
50404	GRAPE SEED ORAL
72391	L-NORGEST&E ESTRADIOL-E ESTRAD 0.15 MG-30 MCG (84)/10 MCG(7) 3MOS PACK
94857	CEROVITE SENIOR ORAL
85544	LACOSAMIDE 200 MG/20 ML INTRAVENOUS SOLUTION
108092	BREO ELLIPTA INHL
79660	GLUCOSAMINE-CHONDROIT-HERB149-HYAL 750 MG-100 MG-125 MG-1.65 MG TABLET
106042	PROBIOTIC COLON CARE ORAL
19177	DROSPIRENONE 3 MG-ETHINYL ESTRADIOL 0.03 MG TABLET
84420	PRODRIN ORAL
49146	FERROUS SULFATE MISC
96690	BROMDAY OPHT
58117	POTASSIMIN ORAL
76237	QUETIAPINE ER 300 MG TABLET,EXTENDED RELEASE 24 HR
59690	RITALIN ORAL
29420	CIPROFLOXACIN 0.3 %-DEXAMETHASONE 0.1 % EAR DROPS,SUSPENSION
400674	GENTAMICIN STANDARD DOSING D5W 100 ML
15555	THIOTHIXENE 2 MG CAPSULE
19996	METHYLPHENIDATE ER 36 MG TABLET,24 HR EXTENDED RELEASE
73645	KEPPRA IV
42227	ASACOL ORAL
28882	CONJUGATED ESTROGENS 0.45 MG TABLET
86335	AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE 5 MG-160 MG-12.5 MG TABLET
98395	COSAMIN ASU ORAL
47365	DILANTIN ORAL
53911	MELOXICAM ORAL
27469	RIBAVIRIN 200 MG TABLET
40160	CYANOCOBALAMIN (VITAMIN B-12) 500 MCG NASAL SPRAY
11564	LITHIUM CARBONATE 600 MG CAPSULE
41720	AMMONIUM LACTATE TOP
102753	MIRABEGRON ER 25 MG TABLET,EXTENDED RELEASE 24 HR
103527	PRESERVISION LUTEIN ORAL
410121	CEFTRIAXONE 1 G IVPB (MSQ)
81976	ZINC CITRATE (BULK) MISC
76595	ADAPALENE 0.3 % TOPICAL GEL
42439	ATACAND HCT ORAL
48572	ESSENTIAL ONE DAILY ORAL
58502	PREVIDENT DENT
58238	PRAVACHOL ORAL
49647	FORMOTEROL FUMARATE INHL
14636	ACETYLCYSTEINE 100 MG/ML (10 %) SOLUTION
73927	FEMCON FE ORAL
91105	BENZOCAINE-MENTHOL 15 MG-3.6 MG LOZENGES
53896	MEGESTROL ORAL
12754	ROPINIROLE 0.5 MG TABLET
19136	DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE IV
49292	FLAVOXATE ORAL
11774	ACARBOSE 100 MG TAB
99519	GINGER ROOT (BULK) MISC
10290	EPOETIN ALFA 20,000 UNIT/ML INJECTION SOLUTION
81058	DESVENLAFAXINE ER 50 MG TABLET,EXTENDED RELEASE 24 HR
65793	TRINESSA (28) ORAL
11019	LINEZOLID 600 MG TABLET
63186	TYLENOL EXTRA STRENGTH ORAL
75857	CALCIUM CARBONATE-VITAMIN D3 500 MG-125 UNIT TAB
55025	MYCOPHENOLATE MOFETIL ORAL
62456	TIZANIDINE ORAL
64727	ZINC ACETATE ORAL
14000	VALSARTAN 80 MG CAPSULE
45295	CILOSTAZOL ORAL
3298	MICONAZOLE NITRATE 2 % TOPICAL CREAM
53429	MACROBID ORAL
59974	SALMETEROL INHL
59838	RUTIN ORAL
28495	DOMPERIDONE (BULK) POWDER
76038	PEG 3350-ELECTROLYTES 240 G-22.72 G-6.72 G-5.84 G ORAL SOLUTION
15268	MAGNESIUM CITRATE ORAL SOLN
28449	LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK
2772	FELODIPINE ER 2.5 MG TABLET,EXTENDED RELEASE 24 HR
3599	CLOMIPHENE CITRATE 50 MG TABLET
21586	NYSTATIN (BULK) 50 MILLION UNIT POWDER
91866	CHLORZOXAZONE 750 MG TABLET
100590	LUTEIN 6 MG TABLET
205	DIGOXIN 50 MCG/ML ORAL SOLN
81030	ADALIMUMAB 20 MG/0.4 ML SUBCUTANEOUS KIT
19061	CONJUGATED ESTROGENS 1.25 MG TABLET
40130	SORAFENIB 200 MG TAB
10449	TRIPROLIDINE-PSEUDOEPHEDRINE 2.5 MG-60 MG TAB
43158	BENADRYL COLD ORAL
47636	DORZOLAMIDE-TIMOLOL OPHT
94395	CHOLECALCIFEROL (VITAMIN D3) 50,000 UNIT ORAL WAFER
103064	TUDORZA PRESSAIR INHL
38667	LACTOBACILLUS CMB2-BIFIDO CMB1-STREP. THERM 450 BILLION CELL PACKET
96399	VITAMIN B-1 (MONONITRATE) ORAL
12510	SELEGILINE 5 MG TABLET
31132	AMIODARONE 100 MG TABLET
400700	FUROSEMIDE IVPB - MIN DOSE >100 MG
42828	BACTROBAN TOP
17376	B COMPLEX-VITAMIN C-FOLIC ACID 1 MG CAPSULE
3385	ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE
52632	LAMOTRIGINE ORAL
99096	PROBIOTIC DIGESTIVE CARE ORAL
17359	SIMETHICONE 166 MG CAP
6604	NISOLDIPINE ER 30 MG TABLET,EXTENDED RELEASE 24 HR
74272	BENGAY VANISHING SCENT TOP
98848	ROFLUMILAST 500 MCG TABLET
400154	FUROSEMIDE IV SYRINGE 1 MG/ML NS
46238	CRANBERRY CONCENTRATE ORAL
40317	SUNITINIB 12.5 MG CAPSULE
8776	KETOROLAC 10 MG TABLET
75026	VIT A,C & E-B2-B3-LUT-MINS-GLUTAM 1000 UNIT-300MG-100 UNIT-2 MG TABLET
2304	CROMOLYN 5.2 MG/SPRAY (4 %) NASAL SPRAY
17991	HEPARIN (PORCINE) 10,000 UNIT/ML INJECTION SOLUTION
13241	TRIAMCINOLONE ACETONIDE 55 MCG NASAL SPRAY AEROSOL
95320	TRIBENZOR ORAL
85793	BRONKAID DUAL ACTION ORAL
6908	NIZATIDINE 150 MG CAPSULE
37398	LANTHANUM 500 MG CHEWABLE TAB
3030	MOEXIPRIL 7.5 MG TABLET
60870	SOLU-MEDROL INJ
19781	PRENATAL VIT-FE PSAC CMPLX-FA 60 MG (IRON)-1 MG TABLET
62520	TORADOL ORAL
12756	MYCOPHENOLATE MOFETIL 200 MG/ML ORAL SUSP
30217	ZINC 50 MG CAP
77662	COQ-10 ORAL
29146	CEFAZOLIN 1 GRAM IV PIGGY BACK
18804	GLYBURIDE 1.25 MG TAB
50218	GLUCOSAMINE CHONDROITIN SMCONC ORAL
62804	TRIAMTERENE ORAL
49414	FLOVENT INHL
29516	CRESTOR 10 MG TABLET
5499	NIMODIPINE 30 MG CAP
64473	XENADERM TOP
58577	PRO-STAT AWC ORAL
52195	KALETRA ORAL
35134	CALCIUM CITRATE-VITAMIN D3 315 MG-200 UNIT TAB
39524	CALCIUM-VITAMIN D3-VITAMIN K 500 MG-100 UNIT-40 MCG CHEWABLE TAB
51080	HYDROCERIN TOP
94659	OLMESARTAN-AMLODIPINE-HYDROCHLOROTHIAZIDE 40 MG-5 MG-12.5 MG TABLET
74528	LIALDA ORAL
38037	MV WITH MIN-LYCOPENE-LUTEIN 0.4 MG-300 MCG-250 MCG TABLET
91617	GLUCOSAMINE & CHONDROIT SUL.NA ORAL
102754	MIRABEGRON ER 50 MG TABLET,EXTENDED RELEASE 24 HR
15896	FLURBIPROFEN 100 MG TABLET
50215	GLUCOSAMINE (BULK) MISC
400713	HEPARIN 5000 UNITS BOLUS
73023	TESTOSTERONE 50 MG/5 GRAM (1 %) TRANSDERMAL GEL
2712	TRANDOLAPRIL 2 MG TABLET
20775	TRYPSIN-BALSAM-CASTOR OIL 90 UNIT-87 MG-788 MG/GRAM TOPICAL OINTMENT
400921	TREPROSTINIL SUBCUTANEOUS INFUSION
100278	VILAZODONE 10 MG (7)-20 MG (7)-40 MG(16) TABLETS IN A TITRATION PACK
86466	TOLVAPTAN 15 MG TABLET
31216	CONJUG. ESTROGEN-MEDROXYPROGESTERONE 0.3 MG-1.5 MG TAB
7892	RIMABOTULINUMTOXINB 10,000 UNIT/2 ML INTRAMUSCULAR SOLUTION
21232	NORELGESTROM-ETHINYL ESTRADIOL 150 MCG-20 MCG/24 HR WEEKLY TDERM PATCH
1320	CORTISONE 25 MG TABLET
95385	VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION
58657	PROGESTERONE MICRONIZED ORAL
80049	DELSYM 12 HOUR ORAL
54854	MULTIPLE VITAMINS WITH IRON ORAL
400332	BUMETANIDE IVPB
314	MIGLITOL 100 MG TABLET
63018	TRUVADA ORAL
79381	CITRANATAL 90 DHA ORAL
27886	LIDOCAINE-HYDROCORTISONE 3 %-0.5 % RECTAL CREAM
7512	NIACIN 50 MG TAB
97964	NONI ORAL
4131	PRAZOSIN 1 MG CAP
16045	MEXILETINE 200 MG CAPSULE
40517	ACARBOSE ORAL
102933	PHENYLEPHRINE (PF) 30 MG/250 ML (120 MCG/ML) IN 0.9% SOD. CHLORIDE IV
31313	ZONISAMIDE 50 MG CAPSULE
85843	COQ10 (LIPOSOMAL UBIQUINOL) ORAL
27958	OXYBUTYNIN 3.9 MG/24 HR SEMIWEEKLY TRANSDERM PATCH
86348	EXFORGE HCT 10 MG-320 MG-25 MG TABLET
27779	RESTASIS 0.05 % EYE DROPS IN A DROPPERETTE
17801	DEXTROMETHORPHAN-GUAIFENESIN ER 30 MG-600 MG TAB,EXTEND RELEASE,12HR
18599	AMMONIUM LACTATE 5 % LOTION
3388	NICOTINE (POLACRILEX) 2 MG GUM
46682	DECADRON ORAL
28445	CONJ ESTROGEN-MEDROXYPROGESTERONE 0.45 MG-1.5 MG TABLET
44121	CALCIUM ACETATE ORAL
19888	CHLORPROMAZINE 50 MG TABLET
410001	DORIPENEM 250 MG IVPB
64106	VITAMIN B COMPLEX-100 ORAL
44118	CALCIUM 600 WITH VITAMIN D3 ORAL
42425	ASTRAGALUS ORAL
91047	LOTEPREDNOL ETABONATE 0.5 % EYE OINTMENT
19928	NORTRIPTYLINE 50 MG CAP
48597	ESTRADIOL TD
72652	PROAIR HFA 90 MCG/ACTUATION AEROSOL INHALER
96986	PRENATAL#84-IRON,CARBONYL 20 MG-FOLIC ACID 1 MG-DHA 100 MG CHEW TABLET
18074	DOXYCYCLINE HYCLATE 20 MG TAB
76189	FREESTYLE LITE STRIPS
48499	ERGOCALCIFEROL (VITAMIN D2) ORAL
52865	LEVOTHROID ORAL
99756	EVEROLIMUS 7.5 MG TABLET
11645	SULFACETAMIDE SODIUM 10 % EYE DROPS
102171	CONTOUR NEXT EZ METER
92261	XARELTO 20 MG TABLET
40640	ACEON ORAL
50756	HEPARIN (PORCINE) IV
50174	GLUCERNA SHAKE ORAL
12246	HYOSCYAMINE SULFATE 0.125 MG TABLET
400027	AZITHROMYCIN 500 MG IVPB
92931	CALCIUM CARB&CIT-D3-MINERAL34-GENISTEIN 300 MG-200 UNIT-13.5 MG TABLET
6147	POLYETHYLENE GLYCOL 1000 LIQUID
99956	TRAMADOL ER 150 MG CAPSULE 24H,EXTENDED RELEASE(25-75)
7563	SULFADIAZINE 500 MG TAB
79550	PRENATAL VIT 18-CARBONYL IRON-FA-DOCUSATE SODIUM 90 MG-1 MG-50 MG TAB
54587	MOMETASONE INHL
400456	ESOMEPRAZOLE IV INFUSION
13432	ACYCLOVIR SODIUM 1,000 MG/40 ML IV
25759	HYDROMORPHONE 4 MG/ML INJECTION SYRINGE
7602	CEFTRIAXONE 1 GRAM IV SOLUTION
15455	ESTRADIOL 2 MG TABLET
1584	OXAZEPAM 10 MG CAP
40738	ACIDOPHILUS ORAL
80172	BENZOCAINE-MENTHOL-CETYLPYRIDIUM 15 MG-3.6 MG LOZENGES
405	SODIUM CHLORIDE 5 % EYE DROPS
28369	ALPRAZOLAM ER 3 MG TABLET,EXTENDED RELEASE 24 HR
7218	MINERAL OIL-HYDROPHIL PETROLAT TOPICAL OINTMENT
37035	SILVER-CALCIUM ALGINATE 1" X 12" BANDAGE
91011	PRENATAL + DHA ORAL
24427	VITAMIN A-VITAMIN C-VIT E-MIN TABLET
4317	PHENELZINE 15 MG TAB
6450	TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE OINTMENT
63652	VANCOMYCIN IV
9978	TOLNAFTATE 1 % TOPICAL CREAM
87168	LAMICTAL ODT ORAL
62531	TORSEMIDE ORAL
58546	PRIMIDONE ORAL
18002	PILOCARPINE 2 % EYE DROPS
29492	CHOLESTYRAMINE (WITH SUGAR) 4 GRAM ORAL POWDER
17707	SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 62.5 MG/5 ML IV
87588	ASENAPINE 10 MG SUBLINGUAL TABLET
90202	QUETIAPINE 12.5 MG HALF TABLET
58418	PRENAVITE ORAL
5593	AMLODIPINE-BENAZEPRIL 2.5 MG-10 MG CAPSULE
37534	FENOFIBRATE MICRONIZED 130 MG CAP
27471	BUPRENORPHINE 2 MG-NALOXONE 0.5 MG SUBLINGUAL TABLET
400666	CEFTRIAXONE 2 GM/100 ML D5W IVPB
56382	ONE-A-DAY WITHIN ORAL
57320	PENTASA ORAL
53405	M-VIT ORAL
41242	ALKA-SELTZER ORAL
109471	SIMEPREVIR ORAL
11228	MINERAL OIL
8017	DEXTROAMPHETAMINE 10 MG TABLET
82772	MILRINONE 20 MG/100 ML(200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS PIGGYBK
3590	HYDROMORPHONE 50 MG/50 ML IN 0.9 % SODIUM CHLORIDE INJECTION
16112	HALOPERIDOL 5 MG/ML INJECTION
56781	OYSCO-500 ORAL
382	AZTREONAM 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK
28285	ESTRADIOL ACETATE 0.1 MG/24 HR VAGINAL RING
101724	ONE-A-DAY ENERGY ORAL
11844	RIZATRIPTAN 10 MG DISINTEGRATING TABLET
72074	OMEGA3-VITB6-B12-E-FA-FISH OIL ORAL
